Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL,Settled PL Clean,Signed Amount,Cumulative Position,Cumulative PL,Time Diff,Prev Side,Is_Toxic
USD,2025-09-11 12:31:00,901014,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17121,—,0.0,-100000.0,-11882000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900999,Sell,FOREX,Forex Majors,EUR/USD,USD,600000.0,1.17112,—,0.0,-600000.0,-12482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900979,Sell,FOREX,Forex Majors,EUR/USD,USD,600000.0,1.1712,—,0.0,-600000.0,-13082000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900969,Sell,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17119,—,0.0,-400000.0,-13482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900950,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17119,—,0.0,-500000.0,-13982000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900939,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17123,—,0.0,-100000.0,-14082000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901250,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17115,—,0.0,-100000.0,-14182000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900889,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17129,—,0.0,-100000.0,-14282000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901233,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17121,—,0.0,-100000.0,-14382000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900904,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17129,—,0.0,-100000.0,-14482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,900635,Sell,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17082,—,0.0,-300000.0,-14782000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901354,Sell,CFD,Metals,XAU/USD,USD,67.0,3634.08,—,0.0,-67.0,-2395.0,-426005.98,0 days 00:01:00,Sell,False
USD,2025-09-11 12:31:00,901343,Sell,CFD,Metals,XAU/USD,USD,67.0,3634.02,—,0.0,-67.0,-2462.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901373,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.83,—,0.0,-100.0,-2562.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901384,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.83,—,0.0,-25.0,-2587.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901403,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.89,—,0.0,-100.0,-2687.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:31:00,901416,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.89,—,0.0,-25.0,-2712.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902090,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.64,—,0.0,-25.0,-2737.0,-426005.98,0 days 00:01:00,Sell,False
USD,2025-09-11 12:32:00,902115,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.67,—,0.0,-100.0,-2837.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902127,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.59,—,0.0,-25.0,-2862.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902148,Sell,CFD,Metals,XAU/USD,USD,100.0,3636.26,—,0.0,-100.0,-2962.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902159,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.89,—,0.0,-25.0,-2987.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902178,Sell,CFD,Metals,XAU/USD,USD,100.0,3636.03,—,0.0,-100.0,-3087.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902189,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.91,—,0.0,-25.0,-3112.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902208,Sell,CFD,Metals,XAU/USD,USD,125.0,3636.22,—,0.0,-125.0,-3237.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902228,Sell,CFD,Metals,XAU/USD,USD,125.0,3635.57,—,0.0,-125.0,-3362.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902325,Sell,CFD,Metals,XAU/USD,USD,41.0,3640.06,—,0.0,-41.0,-3403.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902292,Sell,CFD,Metals,XAU/USD,USD,27.0,3639.26,—,0.0,-27.0,-3430.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902048,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.99,—,0.0,-25.0,-3455.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901472,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1715,—,0.0,-100000.0,-14882000.0,21256.45,0 days 00:01:00,Sell,False
USD,2025-09-11 12:32:00,901468,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1715,—,0.0,-100000.0,-14982000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901499,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17148,—,0.0,-100000.0,-15082000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901773,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17145,—,0.0,-100000.0,-15182000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901784,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17144,—,0.0,-200000.0,-15382000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901921,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1717,—,0.0,-100000.0,-15482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901939,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1717,—,0.0,-100000.0,-15582000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901959,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17166,—,0.0,-100000.0,-15682000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902259,Sell,CFD,Metals,XAU/USD,USD,23.0,3637.09,—,0.0,-23.0,-3478.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902037,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.6,—,0.0,-100.0,-3578.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901889,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.93,—,0.0,-25.0,-3603.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901972,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.66,—,0.0,-100.0,-3703.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902006,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17172,—,0.0,-100000.0,-15782000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901453,Sell,CFD,Metals,XAU/USD,USD,21.0,3635.84,—,0.0,-21.0,-3724.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901534,Sell,CFD,Metals,XAU/USD,USD,100.0,3634.9,—,0.0,-100.0,-3824.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901549,Sell,CFD,Metals,XAU/USD,USD,25.0,3634.97,—,0.0,-25.0,-3849.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901570,Sell,CFD,Metals,XAU/USD,USD,100.0,3634.55,—,0.0,-100.0,-3949.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901581,Sell,CFD,Metals,XAU/USD,USD,25.0,3634.55,—,0.0,-25.0,-3974.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901604,Sell,CFD,Metals,XAU/USD,USD,100.0,3634.92,—,0.0,-100.0,-4074.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901615,Sell,CFD,Metals,XAU/USD,USD,25.0,3634.92,—,0.0,-25.0,-4099.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901663,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.01,—,0.0,-100.0,-4199.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901982,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.66,—,0.0,-25.0,-4224.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901674,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.0,—,0.0,-25.0,-4249.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901726,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.13,—,0.0,-25.0,-4274.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901741,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.06,—,0.0,-100.0,-4374.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901756,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.06,—,0.0,-25.0,-4399.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901794,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.47,—,0.0,-100.0,-4499.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901805,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.47,—,0.0,-25.0,-4524.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901833,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.44,—,0.0,-100.0,-4624.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901844,Sell,CFD,Metals,XAU/USD,USD,25.0,3635.41,—,0.0,-25.0,-4649.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901863,Sell,CFD,Metals,XAU/USD,USD,125.0,3635.45,—,0.0,-125.0,-4774.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901878,Sell,CFD,Metals,XAU/USD,USD,100.0,3636.06,—,0.0,-100.0,-4874.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901709,Sell,CFD,Metals,XAU/USD,USD,100.0,3635.1,—,0.0,-100.0,-4974.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,902069,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17179,—,0.0,-100000.0,-15882000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:32:00,901908,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17168,—,0.0,-100000.0,-15982000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:34:00,902373,Sell,CFD,Metals,XAU/USD,USD,20.0,3638.19,—,0.0,-20.0,-4994.0,-426005.98,0 days 00:02:00,Sell,False
USD,2025-09-11 12:34:00,902340,Sell,CFD,Metals,XAU/USD,USD,13.0,3637.17,—,0.0,-13.0,-5007.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:36:00,902407,Sell,CFD,Metals,XAU/USD,USD,22.0,3640.96,—,0.0,-22.0,-5029.0,-426005.98,0 days 00:02:00,Sell,False
USD,2025-09-11 12:36:00,902422,Sell,CFD,Metals,XAU/USD,USD,70.0,3641.12,—,0.0,-70.0,-5099.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:36:00,902437,Sell,CFD,Metals,XAU/USD,USD,33.0,3642.52,—,0.0,-33.0,-5132.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:36:00,902486,Sell,CFD,Metals,XAU/USD,USD,41.0,3642.96,—,0.0,-41.0,-5173.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:36:00,902501,Sell,CFD,Metals,XAU/USD,USD,13.0,3643.23,—,0.0,-13.0,-5186.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:36:00,902390,Sell,CFD,Metals,XAU/USD,USD,20.0,3641.13,—,0.0,-20.0,-5206.0,-426005.98,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902834,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17088,—,0.0,-100000.0,-16082000.0,21256.45,0 days 00:07:00,Sell,False
USD,2025-09-11 12:39:00,902824,Sell,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17089,—,0.0,-300000.0,-16382000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902813,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17091,—,0.0,-100000.0,-16482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902778,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17097,—,0.0,-100000.0,-16582000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902747,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17096,—,0.0,-100000.0,-16682000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902696,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17096,—,0.0,-100000.0,-16782000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902713,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17095,—,0.0,-100000.0,-16882000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902844,Sell,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17088,—,0.0,-400000.0,-17282000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902679,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17095,—,0.0,-100000.0,-17382000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902662,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17097,—,0.0,-100000.0,-17482000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902636,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17096,—,0.0,-100000.0,-17582000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902730,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17095,—,0.0,-100000.0,-17682000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902626,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17094,—,0.0,-500000.0,-18182000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902614,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17094,—,0.0,-500000.0,-18682000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902567,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17098,—,0.0,-100000.0,-18782000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902518,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17105,—,0.0,-100000.0,-18882000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:39:00,902584,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17098,—,0.0,-100000.0,-18982000.0,21256.45,0 days 00:00:00,Sell,False
USD,2025-09-11 12:40:00,902873,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17071,127,127.0,100000.0,-18882000.0,21383.45,0 days 00:01:00,Sell,True
USD,2025-09-11 12:40:00,902890,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17071,127,127.0,100000.0,-18782000.0,21510.45,0 days 00:00:00,Buy,False
USD,2025-09-11 12:40:00,902991,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17071,330,330.0,200000.0,-18582000.0,21840.45,0 days 00:00:00,Buy,False
USD,2025-09-11 12:40:00,902920,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17071,140,140.0,100000.0,-18482000.0,21980.45,0 days 00:00:00,Buy,False
USD,2025-09-11 12:40:00,902937,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17073,145.22,145.22,100000.0,-18382000.0,22125.67,0 days 00:00:00,Buy,False
USD,2025-09-11 12:40:00,902971,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17073,316.28,316.28,200000.0,-18182000.0,22441.95,0 days 00:00:00,Buy,False
USD,2025-09-11 12:40:00,902907,Buy,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17073,530.94,530.94,400000.0,-17782000.0,22972.89,0 days 00:00:00,Buy,False
USD,2025-09-11 12:42:00,903042,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17042,—,0.0,-500000.0,-18282000.0,22972.89,0 days 00:02:00,Buy,False
USD,2025-09-11 12:42:00,903059,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17041,—,0.0,-100000.0,-18382000.0,22972.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:42:00,903025,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,—,0.0,-100000.0,-18482000.0,22972.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:42:00,903008,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,—,0.0,-100000.0,-18582000.0,22972.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903458,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.16992,-19.16,-19.16,200000.0,-18382000.0,22953.73,0 days 00:01:00,Sell,True
USD,2025-09-11 12:43:00,903472,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1699,-127,-127.0,100000.0,-18282000.0,22826.73,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903508,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.16995,-263.76,-263.76,200000.0,-18082000.0,22562.97,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903545,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16987,-126,-126.0,100000.0,-17982000.0,22436.97,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903428,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1699,255,255.0,100000.0,-17882000.0,22691.97,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903562,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16987,-126,-126.0,100000.0,-17782000.0,22565.97,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903579,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16988,-127,-127.0,100000.0,-17682000.0,22438.97,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903408,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1699,249.42,249.42,100000.0,-17582000.0,22688.39,0 days 00:00:00,Buy,False
USD,2025-09-11 12:43:00,903093,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17038,—,0.0,-100000.0,-17682000.0,22688.39,0 days 00:00:00,Buy,True
USD,2025-09-11 12:43:00,903394,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16987,249,249.0,100000.0,-17582000.0,22937.39,0 days 00:00:00,Sell,True
USD,2025-09-11 12:43:00,903375,Sell,FOREX,Forex Majors,EUR/USD,USD,1500000.0,1.1702,—,0.0,-1500000.0,-19082000.0,22937.39,0 days 00:00:00,Buy,True
USD,2025-09-11 12:43:00,903364,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17023,—,0.0,-100000.0,-19182000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903347,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17032,—,0.0,-200000.0,-19382000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903326,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17032,—,0.0,-100000.0,-19482000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903312,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17032,—,0.0,-100000.0,-19582000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903076,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17038,—,0.0,-100000.0,-19682000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903278,Sell,FOREX,Forex Majors,EUR/USD,USD,266000.0,1.17041,—,0.0,-266000.0,-19948000.0,22937.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903528,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16986,-125,-125.0,100000.0,-19848000.0,22812.39,0 days 00:00:00,Sell,True
USD,2025-09-11 12:43:00,903110,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17039,—,0.0,-100000.0,-19948000.0,22812.39,0 days 00:00:00,Buy,True
USD,2025-09-11 12:43:00,903127,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1704,—,0.0,-100000.0,-20048000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903158,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.1704,—,0.0,-500000.0,-20548000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903177,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17041,—,0.0,-500000.0,-21048000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903194,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,—,0.0,-100000.0,-21148000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903211,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17039,—,0.0,-200000.0,-21348000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903228,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,—,0.0,-100000.0,-21448000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:43:00,903243,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17043,—,0.0,-100000.0,-21548000.0,22812.39,0 days 00:00:00,Sell,False
USD,2025-09-11 12:45:00,903613,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17046,-184.62,-184.62,100000.0,-21448000.0,22627.77,0 days 00:02:00,Sell,False
USD,2025-09-11 12:45:00,903973,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17037,29.82,29.82,100000.0,-21348000.0,22657.59,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903991,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17037,30.98,30.98,100000.0,-21248000.0,22688.57,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904027,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1704,42,42.0,100000.0,-21148000.0,22730.57,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904116,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17036,54.26,54.26,100000.0,-21048000.0,22784.83,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904059,Buy,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.1704,175.18,175.18,400000.0,-20648000.0,22960.01,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904079,Buy,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17039,232.08,232.08,500000.0,-20148000.0,23192.09,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904134,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17035,61,61.0,100000.0,-20048000.0,23253.09,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904150,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17037,59,59.0,100000.0,-19948000.0,23312.09,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904045,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17039,43,43.0,100000.0,-19848000.0,23355.09,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903955,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17041,-20.74,-20.74,100000.0,-19748000.0,23334.35,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,904007,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17037,40.9,40.9,100000.0,-19648000.0,23375.25,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903901,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17043,-11.5,-11.5,100000.0,-19548000.0,23363.75,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903629,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17044,-183.52,-183.52,100000.0,-19448000.0,23180.23,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903649,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17045,-187,-187.0,100000.0,-19348000.0,22993.23,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903665,Buy,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17045,-937.38,-937.38,500000.0,-18848000.0,22055.85,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903685,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,-185,-185.0,100000.0,-18748000.0,21870.85,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903703,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,-182.72,-182.72,100000.0,-18648000.0,21688.13,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903937,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17045,-35,-35.0,100000.0,-18548000.0,21653.13,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903721,Buy,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17044,-906.14,-906.14,500000.0,-18048000.0,20746.99,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903739,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17043,-181.1,-181.1,100000.0,-17948000.0,20565.89,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903919,Buy,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17043,-164.18,-164.18,500000.0,-17448000.0,20401.71,0 days 00:00:00,Buy,False
